business_id,name,city,state,latitude,longitude,stars,review_count,categories
UlqpkbN8uo0253u28S9pTA,Massage by Michelle,Tucson,AZ,32.3312255,-111.0341183,5.0,49,"Health & Medical, Medical Spas, Beauty & Spas, Massage, Hair Salons, Massage Therapy, Day Spas, Colonics, Local Services"
plB9NQE7lpVrrVz6_UHgRg,Hodges Eye Care & Surgical Center,Tucson,AZ,32.240991,-110.934915,3.5,25,"Doctors, Health & Medical, Optometrists, Laser Eye Surgery/Lasik, Ophthalmologists"
fmXjxksRqqpjQTSJdMA7Fw,Just Smiles Dental,Reno,NV,39.556946,-119.790801,2.5,26,"Health & Medical, Dentists, Pediatric Dentists, General Dentistry"
zagPCH-flhfOjjTGGBgjkg,Kaya Aerial Yoga,Philadelphia,PA,39.9536146,-75.144425,4.0,49,"Arts & Entertainment, Active Life, Yoga, Nutritionists, Fitness & Instruction, Health & Medical, Performing Arts"
pQGJJza8yF7Ppk5ETHlJjA,CVS Pharmacy,Reno,NV,39.4196,-119.7562,2.5,38,"Shopping, Drugstores, Convenience Stores, Pharmacy, Health & Medical, Food"
BBU96TBVorraT7fXtClA0Q,Peace Valley Lavender Farm,Doylestown,PA,40.3319691,-75.1883038,4.0,22,"Health & Medical, Local Flavor, Beauty & Spas, Personal Shopping, Cosmetics & Beauty Supply, Shopping, Home & Garden"
hZKcLg_kNTUV8Z4V4qs8mg,Power of Your Om,Santa Barbara,CA,34.4235476688,-119.7057857,4.5,77,"Active Life, Professional Services, Fitness & Instruction, Yoga, Health & Medical, Life Coach"
0D7Pf-9BpzVDznKH_1EAHQ,Northern Nevada Medical Group,Sparks,NV,39.5656728,-119.704478,2.0,21,"Family Practice, Medical Centers, Health & Medical, Doctors"
LGcIlVav6GFEPWfvBlJ93A,Independence Blue Cross,Philadelphia,PA,39.9536085526,-75.171789386,1.0,106,"Financial Services, Health & Medical, Insurance, Health Insurance Offices"
4GYsG-0G6ehyyFumKpoT_A,St. Joseph's Hospital,Tampa,FL,27.9821705437,-82.4910982591,2.5,72,"Health & Medical, Medical Centers, Hospitals"
a-oshK5drqQfSgLYvmwOKA,Healthy Habits Nutrition,Florissant,MO,38.795043,-90.293276,4.0,23,"Juice Bars & Smoothies, Salad, Health & Medical, Food, Restaurants, Nutritionists"
pHoqNvJtOkID2LHsCY4l1Q,Pinnacle Wellness Spa,Reno,NV,39.50793,-119.805162,4.5,21,"Beauty & Spas, Day Spas, Reiki, Nutritionists, Health & Medical, Massage"
ryaUcBZdXNmmzC2a9YsFZQ,Gentle Dental of West Chester,West Chester,PA,39.96991,-75.58811,3.0,21,"Endodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
puGcZz5LWtXc0bzvfQHoxw,Abington Health Center - Blue Bell,Abington,PA,40.140178,-75.285274,3.0,29,"Doctors, Health & Medical, Hospitals, Medical Centers"
HiUVZ08v_PRat3Th_DTzWw,Nurture Spa,New Hope,PA,40.3631521,-74.9525595,4.5,51,"Health & Medical, Hair Removal, Medical Spas, Beauty & Spas, Massage, Waxing, Skin Care, Day Spas, Eyebrow Services"
TCBr4-oSF8AOYmvl-_b-Jw,ShopRite of Roxborough,Roxborough,PA,40.0440239,-75.2272131,2.5,62,"Grocery, Food, Pharmacy, Health & Medical"
W8TR-CouNLUrRUCnMPX08A,Afton Family Dental,Philadelphia,PA,39.9275704,-75.1686517,3.5,26,"Health & Medical, Cosmetic Dentists, Dentists"
l9IfJYVsLocOOpEBx_1nYw,Arizona Oral and Maxillofacial Surgeons,Tucson,AZ,32.2518266,-110.8340111,4.0,21,"Endodontists, Oral Surgeons, Cosmetic Dentists, Doctors, General Dentistry, Cosmetic Surgeons, Dentists, Health & Medical, Surgeons"
bghJT62oG5RHz2Wf0yZ5SA,OB Gyn Associates,Reno,NV,39.5317142,-119.8195227,2.5,101,"Oncologist, Doctors, Health & Medical, Obstetricians & Gynecologists"
lN8zTtp4PFRSQT-FFTGg-g,Patient First - East Norriton,East Norriton,PA,40.1377322,-75.3074828,2.5,41,"Medical Centers, Health & Medical, Urgent Care, Diagnostic Imaging, Diagnostic Services"
qCA5c4RsKrT90NYSUlidDw,"Shangold Mona, MD",Philadelphia,PA,39.9500233,-75.1675812,1.5,66,"Obstetricians & Gynecologists, Health & Medical, Doctors"
xLBJGELIo8Ws1H8zfKAe1g,Smile Design Dentistry - Lithia,Valrico,FL,27.8913023,-82.2430822,2.5,24,"Dentists, General Dentistry, Endodontists, Periodontists, Cosmetic Dentists, Health & Medical"
mGyky5m-FGi9l-Dg-MGD9g,Ageless Aesthetics and Salt Lounge,Indianapolis,IN,39.9141072811,-86.2604878887,4.5,26,"Beauty & Spas, Medical Spas, Day Spas, Health & Medical, Skin Care, Massage Therapy, Eyelash Service"
K8ScM3BYdWx2AygPlbpCKg,Sierra Nevada Cosmetic and Laser Surgery,Reno,NV,39.4903379579,-119.8066324137,4.5,32,"Health & Medical, Medical Spas, Doctors, Beauty & Spas, Cosmetic Surgeons, Active Life, Laser Hair Removal, Boot Camps, Hair Removal, Fitness & Instruction"
Pr3gTXivARfkH5n1E6altg,Northwest Urgent Care,Green Valley,AZ,31.9021313,-110.9923649,2.0,35,"Health & Medical, Urgent Care"
LmnTJ0W1wL6YQtU-Lqvpfw,Integrated Spinal Solutions,Reno,NV,39.5006441,-119.8590802,4.5,23,"Chiropractors, Health & Medical, Doctors, Pain Management"
1yJPs54BqmU46nqI1Htuhw,Body Restoration Spa,Philadelphia,PA,39.950047,-75.167995,4.5,175,"Beauty & Spas, Skin Care, Massage, Waxing, Massage Therapy, Day Spas, Hair Removal, Health & Medical"
OOkocoT2zL1vsx8lwP87kA,CVS Pharmacy,Conshohocken,PA,40.078378,-75.301453,2.5,25,"Pharmacy, Health & Medical, Food, Drugstores, Shopping, Convenience Stores"
4MEo_o68zsMRuEH6kBdnyQ,Visionworks,Bala Cynwyd,PA,40.0014764,-75.2268256,3.0,22,"Shopping, Health & Medical, Optometrists, Eyewear & Opticians"
Q6aeouDp2UdBUraDwjX7Sg,The Joint Chiropractic,Tucson,AZ,32.249959,-110.8910465,3.0,44,"Health & Medical, Chiropractors"
iJ3xNzTfDSDbo0J9UksReg,Alpine Women's Health,Reno,NV,39.5317142,-119.8195227,4.0,22,"Doctors, Medical Centers, Obstetricians & Gynecologists, Health & Medical, Surgeons"
73f1FuAtpNPvkFRUlKx3xg,Aesthetics Med Spa,Reno,NV,39.5179145,-119.8848419,5.0,29,"Hair Removal, Cosmetology Schools, Skin Care, Massage, Medical Spas, Massage Therapy, Body Contouring, Education, Health & Medical, Laser Hair Removal, Educational Services, Weight Loss Centers, Beauty & Spas, Specialty Schools"
A-yqzgOwLIfoT-rgILQSNg,Doc Bresler's Cavity Busters,Philadelphia,PA,39.9131266,-75.1554262,2.0,27,"Pediatric Dentists, Health & Medical, Dentists, Cosmetic Dentists, Orthodontists"
t49aIv6sTUpndlAFkfABRA,MyEyeDr,Southampton,PA,40.1693721571,-75.0464146184,4.0,20,"Shopping, Eyewear & Opticians, Optometrists, Health & Medical"
qduA7qbzuaRGfAjNPHdyZQ,Results Transformation Center,Reno,NV,39.449844,-119.7508379,4.0,29,"Fitness & Instruction, Weight Loss Centers, Health & Medical, Active Life, Trainers, Boot Camps"
oJCtJu76SdXBorAp32wRNg,CVS Pharmacy,King Of Prussia,PA,40.0914,-75.3585,1.5,26,"Shopping, Health & Medical, Food, Drugstores, Convenience Stores, Pharmacy"
YNPrZDl-OklxhnemnMd-Wg,"Benjamin Laudig, DDS",Goleta,CA,34.428095,-119.876582,5.0,42,"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"
Wl5O-P_NAvylHcbauYv1Ig,Islands of Paradise Massage,Nashville,TN,36.0863109,-86.6483251,3.5,30,"Massage Therapy, Health & Medical, Massage, Reflexology, Beauty & Spas"
3OXxQy0ROwACYwWSN_K6bA,TGH Brandon Healthplex,Tampa,FL,27.9300065606,-82.3357161507,3.0,22,"Health & Medical, Medical Centers, Diagnostic Imaging, Emergency Rooms, Diagnostic Services"
fTVK2JgWb93WMj_2Z9VnYQ,Prime Fitness RX,New Orleans,LA,29.9527323456,-90.0798495479,4.5,32,"Active Life, Health & Medical, Sports Clubs, Nutritionists, Trainers, Fitness & Instruction, Gyms"
zdvUHIeAQrDcTWNT7GWsmA,Judy Moon and Associates,Philadelphia,PA,39.945965,-75.155886,5.0,35,"Reflexology, Reiki, Health & Medical, Beauty & Spas, Massage Therapy, Day Spas, Massage"
J8BZnWArQMiHPnDZrPohwg,"Erik S Wipf, DDS",Santa Barbara,CA,34.4293437,-119.712935,5.0,56,"Cosmetic Dentists, Health & Medical, Dentists, Pediatric Dentists, Oral Surgeons, Periodontists, General Dentistry"
csO-p3yfsZkIgX6L8rSY4g,Eskenazi Health,Indianapolis,IN,39.7781183,-86.1840873,3.5,36,"Hospitals, Doctors, Ear Nose & Throat, Health & Medical"
HrRkizfsemw0MFvYGEFUVw,East Jefferson General Hospital,Metairie,LA,30.013882,-90.181243,2.5,52,"Health & Medical, Doctors, Hospitals, Cardiologists"
ZX_vkr2NmX2_VO8MSQapng,South Philly Day Spa,Philadelphia,PA,39.9179627883,-75.1819237322,3.0,30,"Eyelash Service, Beauty & Spas, Day Spas, Health & Medical, Massage Therapy, Nail Salons"
RnMt91BAkjsHnDAxslL1TA,Vanderbilt Emergency Room,Nashville,TN,36.141374,-86.801894,2.0,25,"Emergency Rooms, Health & Medical"
jybUNukv42ELCFw4gCmZBw,AZ Core Nutrition,Tucson,AZ,32.2623588,-110.9444698,3.5,22,"Juice Bars & Smoothies, Food, Health & Medical, Nutritionists"
VlQbbmer4cJJGKWxaig99w,"Massage Envy - Springfield, PA",Springfield,PA,39.9132115,-75.341309,3.0,27,"Massage, Beauty & Spas, Health & Medical, Skin Care, Day Spas, Massage Therapy"
uFRJmt3_-tgo8RLw_oFwFA,Massage Bliss,Seminole,FL,27.8319667,-82.7874366,3.5,37,"Beauty & Spas, Health & Medical, Skin Care, Massage, Massage Therapy"
s59GXXxeCgVWcYUIUnG8mA,Barnet Dulaney Perkins Eye Center,Tucson,AZ,32.2285867,-110.8716354,3.5,25,"Eyewear & Opticians, Doctors, Shopping, Optometrists, Ophthalmologists, Health & Medical"
Z3tcmzY-TSezwmlizEcrdg,New Jersey Urology,Voorhees,NJ,39.865489,-74.955072,1.5,31,"Urologists, Health & Medical, Doctors"
s74-MOuenMsN_DLbgJP4EA,Double Edge Fitness - Midtown,Reno,NV,39.5134162,-119.8071665,5.0,33,"Chiropractors, Massage Therapy, Trainers, Beauty & Spas, Active Life, Health & Medical, Yoga, Gyms, Fitness & Instruction, Massage"
OHib-PLxT57BPZf3PCb_6A,Tao Spa,New Orleans,LA,29.9546341,-90.0704613,3.5,60,"Health & Medical, Massage, Nail Salons, Reflexology, Beauty & Spas"
ulrPNLf9C4ZoKZHlVdEILQ,Renown Health Urgent Care - Ryland,Reno,NV,39.524049,-119.7990989,3.0,39,"Health & Medical, Nurse Practitioner, Urgent Care"
v4-1uXmeVQH-G7RPZD1TUQ,BioSpine Institute,Tampa,FL,27.9649653,-82.5153659,2.5,42,"Doctors, Health & Medical, Radiologists, Neurologist, Surgeons, Orthopedists, Spine Surgeons"
A-2DhKqFI0oBKpYx9XUUXA,Broad Ripple Massage & Wellness,Indianapolis,IN,39.8684727,-86.1415866,4.5,80,"Massage Therapy, Health & Medical, Estheticians, Massage, Skin Care, Float Spa, Reflexology, Beauty & Spas"
vyOM9YOuvrFC3g3TUTi8Qg,Academic Alliance in Dermatology,Tampa,FL,27.9446228848,-82.5162635873,3.0,53,"Medical Spas, Beauty & Spas, Health & Medical, Doctors, Hair Removal, Skin Care, Dermatologists, Laser Hair Removal"
qaylc4QJfy53xAiudCo-XQ,Castle Dental & Orthodontics - Nashville,Nashville,TN,36.0857721,-86.7299673,2.5,20,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Orthodontists"
bZlwEYEbL7D2vJ-h59-Hsg,Fit City Gym,Saint Louis,MO,38.6164101736,-90.2215682,4.0,31,"Cycling Classes, Active Life, Gyms, Saunas, Fitness & Instruction, Tanning, Health & Medical, Beauty & Spas, Tanning Beds"
1NzS-HbQx119uBh6Wdk35A,Stokes Pharmacy,Mount Laurel,NJ,39.915615,-74.938504,2.0,46,"Health & Medical, Drugstores, Pharmacy, Shopping"
PCttOP46zDnd7ar9aa2-aw,"Renee Yurovsky, DDS",Philadelphia,PA,39.9540941,-75.170973,2.0,68,"Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"
ZWt__3MBepCHn-lCo9sTCQ,Curaleaf,Bellmawr,NJ,39.8650392,-75.1031346,3.5,49,"Shopping, Health & Medical, Vitamins & Supplements, Cannabis Dispensaries, Cannabis Clinics"
uRHN8U1TTh3Lths6MqEpUw,Concentra Urgent Care,Cherry Hill,NJ,39.9284817973,-75.0318558407,1.5,35,"Health & Medical, Urgent Care"
tk80Mqi_jba71jJRcy-BeA,Drexel Medicine Convenient Care Center,Philadelphia,PA,39.9514970452,-75.1680707932,3.0,27,"Urgent Care, Medical Centers, Health & Medical"
TRsfdkqC5hgaNY5D0Bkt_w,The Refuge Spa,Reno,NV,39.5252535,-119.8107681,4.5,43,"Health & Medical, Day Spas, Waxing, Hair Removal, Nail Salons, Massage Therapy, Skin Care, Beauty & Spas, Massage"
8V5uZr92JiCrJ0jXjQCR0w,Sgt. Nate Fitness,Philadelphia,PA,39.9483821,-75.1610889,5.0,22,"Weight Loss Centers, Health & Medical, Gyms, Trainers, Active Life, Fitness & Instruction, Boot Camps"
-imYzQLetQGpJULRgNab7g,Tennessee Orthopaedic Alliance,Nashville,TN,36.1513519,-86.8202751,2.5,39,"Orthopedists, Medical Centers, Pediatricians, Sports Medicine, Health & Medical, Doctors"
dnhfr6fk3qsxtCjPFPuBrg,Parish Dermatology,Philadelphia,PA,39.9506933,-75.1715016,2.5,51,"Skin Care, Doctors, Beauty & Spas, Dermatologists, Health & Medical, Cosmetic Surgeons"
Wql-iI4z_Gu1zm4iQKAHUg,Health & Psychiatry,Oldsmar,FL,28.040441,-82.666461,1.5,20,"Health & Medical, Counseling & Mental Health, Doctors, Psychiatrists"
zEGISbPjQ66NTqzL_rur9A,vir tú,Sewell,NJ,39.72261,-75.042743,4.0,22,"Medical Spas, Beauty & Spas, Health & Medical, Massage, Day Spas"
mzqjat86BihtW8larACfNA,America's Best Contacts & Eyeglasses,Philadelphia,PA,40.075633,-75.031659,2.5,27,"Optometrists, Eyewear & Opticians, Doctors, Ophthalmologists, Shopping, Health & Medical"
-cDML6su_4Arm5USMTKNOw,Results Transformation Center,Sparks,NV,39.5487842,-119.7514923,4.5,83,"Fitness & Instruction, Active Life, Boot Camps, Weight Loss Centers, Health & Medical, Trainers, Gyms"
ZXieUe3KpphzePc6CcMVeg,Castellano Cosmetic Surgery Center,Tampa,FL,27.944162,-82.493587,4.0,33,"Laser Hair Removal, Medical Spas, Dentists, Beauty & Spas, Doctors, General Dentistry, Cosmetic Surgeons, Skin Care, Hair Removal, Health & Medical"
JMI0QB57htEHhUIVhHgfNw,Tampa General Hospital,Tampa,FL,27.9378917,-82.4596206,3.0,151,"Hospitals, Health & Medical"
Nn4JXWWCfwc8uWvKInGi-A,Regional Medical Center Bayonet Point,Hudson,FL,28.36132,-82.688982,2.5,42,"Health & Medical, Hospitals, Medical Centers, Emergency Rooms"
uJDo0U-gDAcsljMmIovlCA,Sunsation Tanning Salon,Sparks,NV,39.5434718,-119.7173771,4.5,50,"Health & Medical, Eyelash Service, Tanning, Beauty & Spas, Day Spas, Shopping, Medical Spas, Cosmetics & Beauty Supply, Waxing, Hair Removal, Spray Tanning"
G6gdDBEB-gEIGoYVrMoXrA,Premier Physical Therapy & Sports Performance,Reno,NV,39.4745664,-119.7966586,5.0,20,"Sports Medicine, Physical Therapy, Doctors, Health & Medical"
KvA0SUcxc1WSvbgMek2BOQ,Warby Parker,New Orleans,LA,29.92096674,-90.09672364,4.0,53,"Eyewear & Opticians, Shopping, Optometrists, Health & Medical, Sunglasses"
QNFbGQaGKXb6owfMxVFVIw,Breathe Salon & Day Spa,Lansdale,PA,40.246474,-75.29124,4.0,32,"Day Spas, Hair Salons, Massage Therapy, Massage, Hair Removal, Health & Medical, Beauty & Spas, Skin Care, Waxing"
q04MzlR6jbwSjrHLfKzjhg,Dehnert Dental,Tucson,AZ,32.2663062,-110.9083324,4.0,49,"Dentists, Oral Surgeons, Health & Medical"
zsLDNHl_lIirfDDbcDw7qA,Kaia FIT Sierra - West Reno,Reno,NV,39.5273614,-119.884171,5.0,22,"Weight Loss Centers, Fitness & Instruction, Boot Camps, Trainers, Health & Medical, Nutritionists, Active Life, Gyms, Barre Classes"
saYkSeIquHi26AtRpl8atA,Center City Dermatology,Philadelphia,PA,39.9489949,-75.1663033,3.5,56,"Dermatologists, Health & Medical, Doctors"
_rXKP7zthSjun0ace5iczA,MassageLuXe,St. Louis,MO,38.6396136765,-90.2624487877,3.0,39,"Day Spas, Beauty & Spas, Massage, Health & Medical, Massage Therapy"
72rZ7QVt6zxU6WWDmnZRjg,True Skin Laser Spa,Glenside,PA,40.0921675,-75.2145179,3.5,24,"Skin Care, Health & Medical, Beauty & Spas, Medical Spas, Hair Removal, Laser Hair Removal"
QuVwuqvGF_ZSoIAtUOFy5w,Penn Medicine Bucks County,Yardley,PA,40.22305,-74.886418,2.5,22,"Pulmonologist, Doctors, Neurologist, Health & Medical, Cardiologists"
3_00hw44GpzTcBeyRCsKSg,St Mary Medical Center,Langhorne,PA,40.202478,-74.924734,2.5,105,"Health & Medical, Medical Centers, Hospitals, Home Health Care"
Wk8_gA8_IUkeM0veKG_6Ow,Beijing Foot Spa,Saint Louis,MO,38.6498951,-90.3320389,4.0,34,"Health & Medical, Reflexology, Massage, Massage Therapy, Traditional Chinese Medicine, Beauty & Spas, Tui Na"
zxcHy8OAcyWk_uNFPtIInw,Reno Family Physicians,Reno,NV,39.4620530326,-119.783689854,2.5,51,"Health & Medical, Family Practice, Internal Medicine, Doctors, Medical Centers"
UWxy45lXS_iZeptEaRnmYA,Greenspring Rejuvenation,Tucson,AZ,32.3216368,-110.9305255,4.0,109,"Hair Removal, Skin Care, Laser Hair Removal, Massage, Health & Medical, Beauty & Spas, Medical Spas"
MKN29e2Cg3zyCuzmbSk02g,Capitol Dental,Boise,ID,43.6147021,-116.1963672,4.5,21,"Cosmetic Dentists, General Dentistry, Endodontists, Dentists, Health & Medical"
nXaAXe2uHSAlTSMTEn-7JQ,Southwest Shoulder Elbow & Hand Center,Tucson,AZ,32.2681158,-110.8919404,2.5,22,"Orthopedists, Health & Medical, Doctors"
DWGAjqjxTeQ6_z5PhiNyWQ,Absolute Dental,Reno,NV,39.4797787,-119.7900183,2.5,39,"General Dentistry, Cosmetic Dentists, Health & Medical, Orthodontists, Dentists, Dental Hygienists"
G-L0Zgrj24aKeGJ1eYFfpQ,Planned Parenthood - Santa Barbara Health Center,Santa Barbara,CA,34.4210323,-119.6922554,3.0,37,"Health & Medical, Laboratory Testing, Medical Centers, Diagnostic Services, Doctors, Reproductive Health Services, Obstetricians & Gynecologists"
Sj4BbybqPdGsDn1Sv_PEGQ,The Studio Salon,Eagle,ID,43.664273809,-116.3530288022,4.5,40,"Massage Therapy, Massage, Blow Dry/Out Services, Beauty & Spas, Hair Salons, Eyelash Service, Hair Removal, Hair Stylists, Health & Medical, Cosmetics & Beauty Supply, Estheticians, Skin Care, Waxing, Hair Extensions, Shopping, Men's Hair Salons"
EaptKHfj9VsnonSX5m2RdA,Body Mechanix Massage & Wellness LLC,Metairie,LA,30.000848,-90.1329871,4.5,66,"Health & Medical, Massage Therapy, Beauty & Spas, Massage"
3n7VGTZQKyWycuhU_j0lqA,Alchemy Wellness Spa,Santa Barbara,CA,34.4158009,-119.6964624,4.0,58,"Skin Care, Cafes, Fitness & Instruction, Vegan, Vegetarian, Active Life, Restaurants, Acupuncture, Health & Medical, Massage, Day Spas, Beauty & Spas, Weight Loss Centers, Yoga"
SipD1Mi_-ILhpFwe1tGK7w,Belle Meade Skin & Laser,Nashville,TN,36.1297131,-86.8540332,2.5,27,"Pediatricians, Tattoo Removal, Medical Centers, Cosmetic Surgeons, Dermatologists, Doctors, Health & Medical, Beauty & Spas, Skin Care"
-cUCCo0K-29bQuMRnQoWZg,SSM Health St Clare Hospital,Fenton,MO,38.52785,-90.476224,2.0,44,"Health & Medical, Oncologist, Medical Centers, Diagnostic Services, Radiologists, Pediatricians, Hospitals, Cardiologists, Diagnostic Imaging, Doctors"
Ys0UjFKuIqLFf_fdNPWTXA,Visionworks Meadowood Mall,Reno,NV,39.4744623,-119.7825503,3.5,47,"Shopping, Health & Medical, Optometrists, Eyewear & Opticians"
UehLaiHdYVieLJAu93CNZQ,Better Life Chiropractic,Meridian,ID,43.6151978419,-116.3932644528,4.0,23,"Health & Medical, Chiropractors"
5l78a4W_kDseuKilwiby-w,Lankenau Medical Center,Wynnewood,PA,39.988722,-75.261868,3.0,68,"Hospitals, Medical Centers, Oncologist, Health & Medical, Doctors, Emergency Rooms"
Ii9rbX5nHSKlElKFejEYdA,Wellness Massage Spa,New Orleans,LA,29.9290599,-90.0771404,5.0,119,"Massage, Health & Medical, Beauty & Spas, Massage Therapy, Reflexology"
e0l9OatpOZpExesBwVcAOQ,Detweiler Family Medicine,Lansdale,PA,40.259772,-75.2643582,3.0,40,"Family Practice, Doctors, Health & Medical"
AAWxOn6jTOXThAFSzlXubw,Banner Health - University Medical Center Tucson Campus,Tucson,AZ,32.2410653003,-110.9453184099,2.0,205,"Doctors, Active Life, Health & Medical, Hospitals, Recreation Centers, Medical Centers, Gyms, Fitness & Instruction"
9o24I4GqjDBQQa0vK68cXQ,Rothman Orthopaedics,Philadelphia,PA,39.9502469,-75.1566358,2.5,98,"Sports Medicine, Physical Therapy, Doctors, Health & Medical, Orthopedists, Optometrists, Podiatrists"
wkQb18eIMyb5Fvzg5LOlCg,Health Grad Advantage,Philadelphia,PA,40.1197128,-75.0097103,5.0,42,"Editorial Services, Career Counseling, College Counseling, Education, Professional Services, Test Preparation"
BaAK0ltP_V8oiFWY7YQ-IA,CareFirst Specialty Pharmacy,Cinnaminson,NJ,40.0108899389,-74.9872837497,4.0,20,"Health & Medical, Shopping, Pharmacy, Drugstores"
xoHg2bSnRSnfLlSgnCQ_TQ,Lavender Foot Spa,Philadelphia,PA,40.092384,-75.030973,4.5,63,"Nail Salons, Reflexology, Massage, Health & Medical, Beauty & Spas"
KYcvkt0hU5bxI15YXd7FSw,CVS Pharmacy,New Orleans,LA,29.9537,-90.0703032448,3.5,63,"Drugstores, Pharmacy, Convenience Stores, Health & Medical, Food, Department Stores, Shopping, Fashion"
-tKDoMBTikMI3BD3993JEA,"Wesley G Schooler, MD, FACS",Santa Barbara,CA,34.4311092,-119.7216309,4.5,29,"Health & Medical, Skin Care, Beauty & Spas, Doctors, Day Spas, Cosmetic Surgeons"
yhbzUWIjHdj-c0evnbuFNg,Alvernon Optical,Tucson,AZ,32.2522032,-110.8398739,4.0,20,"Diving, Health & Medical, Shopping, Eyewear & Opticians, Active Life, Optometrists"
W7x9gtkBV5_cJ5raJ-Qaaw,Visionworks Doctors of Optometry,Hendersonville,TN,36.32641,-86.59476,2.5,20,"Eyewear & Opticians, Optometrists, Health & Medical, Shopping"
f1Sacb18nIvr2-B3XRN1dw,Doctor's Urgent Care,Palm Harbor,FL,28.0864215,-82.7388581,4.0,40,"Health & Medical, Doctors, Urgent Care"
AO-jsd6jqlfV02rRdpuPUw,Eyecare Associates,Metairie,LA,30.00400988,-90.18084453,4.0,33,"Ophthalmologists, Health & Medical, Doctors, Laser Eye Surgery/Lasik, Optometrists"
HQqkjN7-pT1GUsDOpICITQ,Signature Smiles on Broadway,Tucson,AZ,32.223052,-110.8404284,1.5,25,"Periodontists, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"
PMbf5PLNzsNTZxg9iAj_eQ,Fast Track Urgent Care,Saint Louis,MO,38.5931640855,-90.2893459797,3.0,30,"Health & Medical, Urgent Care"
gLy70C_C07OMDryHSdMJMg,Wellfeet Spa,Philadelphia,PA,40.08396,-75.035514,4.0,73,"Day Spas, Massage, Health & Medical, Reflexology, Beauty & Spas"
H8ZIu7AfW7az4lQ27PFZ_w,MedMen - St Petersburg,St. Petersburg,FL,27.7773075,-82.6377724,5.0,48,"Health & Medical, Cannabis Dispensaries, Cannabis Clinics, Shopping"
WWJYHShIix0O7nm_5aXvnQ,Majestic Foot Spa,Fishers,IN,39.9560667,-86.0391773,3.5,26,"Massage Therapy, Reflexology, Beauty & Spas, Health & Medical, Massage"
v5wPzRXbog0Wq2GRYqhIkA,Harmony Eco Spa,Saint Petersburg,FL,27.7766195,-82.6386695,4.5,27,"Specialty Schools, Makeup Artists, Cosmetology Schools, Health & Medical, Beauty & Spas, Hair Salons, Wedding Planning, Skin Care, Education, Massage, Event Planning & Services, Counseling & Mental Health"
yEeFdlh2YeXlZqRr-19PcQ,AdventHealth Centra Care Wesley Chapel,Wesley Chapel,FL,28.172632,-82.354271,2.0,30,"Doctors, Urgent Care, Orthopedists, Walk-in Clinics, Medical Centers, Health & Medical"
XTcUJnmZ35vb2QQrHEB5lg,Reno Healing Massage,Reno,NV,39.510871,-119.808955,2.0,38,"Beauty & Spas, Massage, Hotels & Travel, Health & Medical, Massage Therapy"
WfMnv02poeDqxZIDxVBKyg,South Tampa Smiles,Tampa,FL,27.92858,-82.511371,4.0,28,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
tRS66IvBXkpj4XEGZCLrJA,LaserSpa of Tampa Bay,Tarpon Springs,FL,28.1471022256,-82.7344400085,4.0,21,"Health & Medical, Medical Spas, Beauty & Spas, Doctors, Hair Removal, Tattoo Removal, Laser Hair Removal"
81FARdQoaeNI107y2cXwhg,Renewed Medical Health And Beauty,Tucson,AZ,32.221935,-110.929956,3.5,22,"Skin Care, Beauty & Spas, Medical Spas, Hair Salons, Hair Stylists, Hair Removal, Eyelash Service, Nail Salons, Health & Medical, Medical Centers, Weight Loss Centers"
Xd4spyJePZswV9PZ2KCiWw,AA Foot spa,Nashville,TN,36.111263,-86.741657,4.5,36,"Beauty & Spas, Massage, Health & Medical, Reflexology"
frM7KIlVhWydmZpuelHfIA,sunshine foot spa,Tampa,FL,27.9417952,-82.5052643,4.5,38,"Health & Medical, Massage, Reflexology, Beauty & Spas"
gpOcVH2gPIP1xPZh1DUjpQ,"Ryu K Richard, MD",Santa Barbara,CA,34.4384978,-119.7275373,3.5,30,"Orthopedists, Health & Medical, Doctors"
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,Philadelphia,PA,39.935354,-75.158801,4.5,593,"Barbeque, Coffee & Tea, Mexican, Cannabis Clinics, Event Planning & Services, Personal Chefs, Restaurants, Juice Bars & Smoothies, Food, Health & Medical"
06BbJ-yKBlf9uHZSNGsO9Q,Body In Knead,Sparks,NV,39.5412316,-119.7135924,5.0,28,"Massage Therapy, Beauty & Spas, Saunas, Massage, Health & Medical"
_p8oR1cDoNmyTo5kjJFMZg,Audubon Dental Group,New Orleans,LA,29.9226084,-90.1240364,4.5,116,"Cosmetic Dentists, General Dentistry, Periodontists, Oral Surgeons, Health & Medical, Orthodontists, Dentists, Endodontists"
klG_yjl1-Ll2sppsAg7-SQ,CBD Kratom,St Louis,MO,38.602237,-90.2616769,4.0,22,"Shopping, Herbal Shops, Vitamins & Supplements, Vape Shops, Health & Medical"
unalWoccMpTJgX17ugGjWA,MASSAGE STAR,Lakeland,FL,28.024304502,-82.5072434436,4.5,26,"Massage Therapy, Reflexology, Health & Medical, Massage, Beauty & Spas, Day Spas"
